Year,exporter_key,exporter_name,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ETHYLENEDIAMINE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONITRILE, PHOSPHORIC ACID)",,,,18,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONE, SODIUM HYPOCHLORITE)",,,,1042,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHACRYLIC ACID)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ETHYLENEDIAMINE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (TOLUENE, XYLENE)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, PYRIDINE)",,,,132,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (BENZENE, TOLUENE)",,,,7504,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONITRILE, XYLENE)",,,,1876,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, NITRIC ACID)",,,,2918,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETIC ACID, METHANOL)",,,,18,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, NITRIC ACID)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (PYRIDINE, SODIUM HYDROXIDE)",,,,18,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETIC ACID, METHANOL)",,,,37,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (BENZENE, CHLOROBENZENE)",,,,5628,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONE, BENZENE)",,,,2501,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (XYLENE, CRESYLIC ACID)",,,,625,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (FORMALDEHYDE, METHANOL)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (TOLUENE, ACETIC ACID)",,,,1667,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, NITRIC ACID)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, STYRENE)",,,,1042,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONE, HYDROCHLORIC ACID)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, CHROMIC ACID)",,,,113,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, ACETIC ACID)",,,,37,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, NITRIC ACID)",,,,1042,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, NITRIC ACID)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ISOPROPYL ALCOHOL, METHANOL)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (MORPHOLINE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (METHANOL, ACETIC ACID)",,,,113,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETONITRILE, ACETIC ACID)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,194,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,2098,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,371,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,367,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,3095,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (LEAD DIOXIDE)",,,,385,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,960,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,209,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,531,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,3853,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,164,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,8679,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (SODIUM PERCARBONATE)",,,,959,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (CALCIUM HYPOCHLORITE, HYDROGEN PEROXIDE)",,,,1341,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING SOLID, NOS (ACETIC ACID)",,,,2,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,16,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BENZENE)",,,,90,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,112,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,2492,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,1666,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHLOROFORM)",,,,133,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,157,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,20,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,66,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,113,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,3326,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,791,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,2656,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY, SILVER)",,,,5,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,24,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,19,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,59,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,21,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,285,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,130,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,62,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,36,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,315,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,51,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (TRICHLOROETHYLENE)",,,,221,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHLOROFORM)",,,,377,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,414,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,31,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM)",,,,109,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,4,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM, LEAD)",,,,38,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,46,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS (MERCURY)",,,,1046,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,1667,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,1667,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (SILVER)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (TRICHLOROETHYLENE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,113,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,56,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY, 1,4-BUTANDIOL)",,,,1459,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,1667,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,56,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (2-CHLOROANILINE)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",,,,18,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, NOS (MERCURY)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (SODIUM HYDROXIDE, SODIUM NITRATE)",,,,1752,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,2292,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,1250,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,416,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE)",,,,2084,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE COMPRESSED GAS, NOS (OXYGEN, NITROGEN)",,,,4,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, TOXIC, NOS (MERCURIC PERCHLORATE)",,,,18,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE OXIDIZING LIQUID, NOS (CALCIUM NITRATE, SILVER NITRATE)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE CAUSTIC ALKALI LIQUIDS, NOS (METHANOL, SODIUM HYDROXIDE)",,,,1250,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (METHANOL, ACETIC ACID)",,,,833,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (CADMIUM, NITRIC ACID)",,,,75,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
2012,MID980991566,EQ DETROIT ENVIROSERVE OF DETROIT,,,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (SELENIUM)",,,,208,kg,43.5778899,-123.0064033,,CRI ENVIRONMENT INC
