SourceID,RCRAName,FacLat,FacLong,FacPercentMinority,FacPopulationDensity,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC,RCRAPenalties
CAR000113431,S C E CRATER LATIGO M3 T8,34.087366,-118.969243,,,No,No Violation,0,0,0
CAR000113449,S C E PARDEE SANTA CLARA M37 T3,34.449153,-118.613435,57.956,984.04,No,No Violation,0,0,0
CAR000113670,BETHUNE JUNIOR HIGH,33.97736,-118.27606,98.925,17400.39,No,No Violation,0,0,0
CAR000113894,M G ENVIRONMENTAL SERVICES,34.036484,-118.193549,96.521,10037.11,No,No Violation,0,0,0
CAR000114041,A P COMPANY,34.13578,-118.152767,68.488,7605.61,No,No Violation,0,0,0
CAR000114058,LOCKE HIGH SCHOOL,33.93481,-118.26833,98.886,13316.37,No,No Violation,0,0,0
CAR000114207,EL SEGUNDO POWER II LLC NORTH AND SOUTH,33.91649,-118.42763,26.055,3712.93,No,No Violation,0,0,0
CAR000114280,UNIVERSAL CARE,33.79713,-118.17145,73.585,11138.17,No,No Violation,0,0,0
CAR000114314,NORTH HOLLYWOOD,34.209335,-118.402893,,,No,No Violation,0,0,0
CAR000114348,SOMERSET DISTRIBUTORS,33.84467,-118.22797,89.581,5859.94,No,No Violation,0,0,0
CAR000114371,WASHINGTON ELEMENTARY,34.171985,-118.1491,62.232,5751.48,No,No Violation,0,0,0
CAR000114603,SOUTH PASADENA POLICE DEPT,34.115793,-118.152446,75.934,8746.49,No,No Violation,0,0,0
CAR000114629,SHELL SERVICE,34.140395,-117.86679,62.247,4145.92,No,No Violation,0,0,0
CAR000114645,PECK PARK REC CENTER,33.74801,-118.30943,60.463,5149.01,No,No Violation,0,0,0
CAR000114678,GLIDDEN COMPANY,33.80741,-118.35713,49.405,6599.21,No,No Violation,0,0,0
CAR000114694,MARVIN MARROQUIN DBA M B TRUCKING,34.11314,-118.00158,81.687,6728.94,No,No Violation,0,0,0
CAR000114702,CHEVRON NO 210096,33.80167,-118.12537,49.091,6869.68,No,No Violation,0,0,0
CAR000114744,CISCO BROTHERS CORP,33.952993,-118.30906,,,No,No Violation,0,0,0
CAR000114751,SHELL SERVICE STATION,34.03339,-118.18426,97.292,10082.96,No,No Violation,0,0,0
CAR000114769,SHELL SERVICE STATION,34.17183,-118.46615,54.113,7985.86,No,No Violation,0,0,0
CAR000114785,TRIM DOCTORS INC,33.99774,-118.22701,98.413,13573.7,No,No Violation,0,0,0
CAR000114819,SHELL SERVICE STATION,34.03939,-118.67043,20.873,402.8,No,No Violation,0,0,0
CAR000114827,SHELL SERVICE STATION,33.902438,-118.054747,83.175,7306.21,No,No Violation,0,0,0
CAR000114835,SHELL SERVICE STATION,34.02738,-118.2576,93.51,16997.69,No,No Violation,0,0,0
CAR000114843,SHELL SERVICE STATION,34.139252,-118.760299,,,No,No Violation,0,0,0
CAR000114868,SHELL SERVICE STATION,33.91731,-118.25437,98.671,12237.61,No,No Violation,0,0,0
CAR000114942,GLIDDEN COMPANY,34.072541,-117.891605,78.07,5855.03,No,No Violation,0,0,0
CAR000115048,DIGITAL PLUS,34.008688,-118.391274,66.83,9737.34,No,No Violation,0,0,0
CAR000115113,ANDERSON BARROWS,34.552688,-118.096575,,,No,No Violation,0,0,0
CAR000115139,PRECIOUS METAL RECOVERY,34.10649,-118.25378,68.56,11546.34,No,No Violation,0,0,0
CAR000115162,SHELL SERVICE STATION - 135488,33.92946,-118.25469,98.833,14132.36,No,No Violation,0,0,0
CAR000115188,L A C D P W SANTA ANITA AVE BRIDGE,34.076417,-118.043698,,,No,No Violation,0,0,0
CAR000115196,UNITED STATES ALUMINUM,34.00801,-118.20323,97.973,11919.58,No,No Violation,0,0,0
CAR000115410,HAWAIIAN AVE ELEMENTARY,33.77552,-118.27649,80.373,6294.82,No,No Violation,0,0,0
CAR000115428,LAUSD-BEAUDRY BUILDING,34.05606,-118.2571,89.155,17912.11,No,No Violation,0,0,0
CAR000115436,S C H D C,33.98074,-118.23374,98.644,15643.21,No,No Violation,0,0,0
CAR000115451,MAJOR FULFILLMENT,33.90555,-118.30223,93.391,10241.8,No,No Violation,0,0,0
CAR000115469,L A C M T A LOCATION 66,33.880017,-118.236607,,,No,No Violation,0,0,0
CAR000115485,GETTY IMAGES,34.02901,-118.47321,35.448,10091.85,No,No Violation,0,0,0
CAR000115493,CALTRANS 07 4 A 1704,34.019394,-118.410825,,,No,No Violation,0,0,0
CAR000115543,FADEY INCORPORATED,34.22144,-118.3674,74.426,5655.95,No,No Violation,0,0,0
CAR000115568,PIER ECHO / PIER T,33.757576,-118.220891,84.285,6406.54,No,No Violation,0,0,0
CAR000115600,HUNTINGTON TRUST,34.13332,-118.14878,68.743,7723.44,No,No Violation,0,0,0
CAR000115626,SHELL SERVICE STATION,33.91709,-118.082292,86.251,7750.67,No,No Violation,0,0,0
CAR000115642,SERVICE STATION - SAP 135511,33.922935,-118.249408,,,No,No Violation,0,0,0
CAR000115667,SHELL SERVICE STATION,33.807264,-118.189492,,,No,No Violation,0,0,0
CAR000115675,SHELL SERVICE STATION,34.15027,-118.0705,61.515,4902.82,No,No Violation,0,0,0
CAR000115691,SHELL SERVICE STATION,33.87307,-118.06429,80.716,7223.4,No,No Violation,0,0,0
CAR000115725,SHELL SERVICE STATION,34.10716,-117.73643,61.846,4340.76,No,No Violation,0,0,0
CAR000115824,SHELL SERVICE STATION,34.07318,-117.75226,81.763,6540.22,No,No Violation,0,0,0
CAR000115840,SHELL SERVICE STATION,34.00012,-117.84391,84.207,3466.62,No,No Violation,0,0,0
CAR000115857,SHELL SERVICE STATION,34.100405,-118.327854,,,No,No Violation,0,0,0
CAR000115865,SHELL SERVICE STATION,34.02185,-117.81062,78.854,3049.57,No,No Violation,0,0,0
CAR000115873,SHELL SERVICE STATION,34.10665,-117.81875,50.297,3556.6,No,No Violation,0,0,0
CAR000115881,SHELL SERVICE STATION,33.85835,-118.09918,71.966,9073.98,No,No Violation,0,0,0
CAR000115899,SHELL SERVICE STATION,34.08906,-117.90733,80.254,7029.63,No,No Violation,0,0,0
CAR000115907,SHELL SERVICE STATION,33.9682,-117.84705,83.165,1968.44,No,No Violation,0,0,0
CAR000115915,SHELL SERVICE STATION,34.02179,-118.33511,92.304,13600.92,No,No Violation,0,0,0
CAR000115931,B AND D SWISS CO INC,34.10881,-118.23717,69.258,10744.74,No,No Violation,0,0,0
CAR000116038,GALLIONS CORNER,34.429395,-118.630603,,,No,No Violation,0,0,0
CAR000116152,KIRKHILL T A  C S E DIVISION,33.89586,-118.04657,81.873,7188.05,No,No Violation,0,0,0
CAR000116228,L A C D P W BALDWIN PARK BLVD,34.06607,-117.96271,92.357,8421.67,No,No Violation,0,0,0
CAR000116251,SHELL SERVICE STATION,33.83757,-118.3619,46.719,8250.17,No,No Violation,0,0,0
CAR000116368,CHEVRON STATION 90851,34.11513,-118.24612,63.411,10479.21,No,No Violation,0,0,0
CAR000116426,CHEVRON 90922,34.02392,-118.48588,32.132,9301.22,No,No Violation,0,0,0
CAR000116525,CHEVRON STATION 90369,34.04561,-117.80285,82.588,3646.91,No,No Violation,0,0,0
CAR000116533,CHEVRON STATION 90624,34.10382,-118.33867,46.257,10302.08,No,No Violation,0,0,0
CAR000116541,CHEVRON STATION 90634,33.918239,-118.415967,31.805,3873.58,No,No Violation,0,0,0
CAR000116558,CHEVRON STATION 90679,34.02242,-117.81106,78.886,3061.73,No,No Violation,0,0,0
CAR000116582,CHEVRON #90716,34.01971,-118.49757,29.995,9214.7,No,No Violation,0,0,0
CAR000116632,CHEVRON 90477,34.120213,-118.228801,66.523,10005.29,No,No Violation,0,0,0
CAR000116640,SHELL PIPELINE CO LOMITA BLVD STATION,33.7978,-118.300405,77.178,7982.85,No,No Violation,0,0,0
CAR000116707,CHEVRON 90624,34.10382,-118.33867,46.257,10302.08,No,No Violation,0,0,0
CAR000116731,CHEVRON STATION 90274,34.14597,-118.12184,60.605,6683.93,No,No Violation,0,0,0
CAR000116772,CHEVRON STATION 90140,34.104882,-118.287424,71.286,13365.88,No,No Violation,0,0,0
CAR000116889,CHEVRON STATION 90074,34.09087,-118.2915,77.144,17838.16,No,No Violation,0,0,0
CAR000116954,SHELL SERVICE STATION,33.83159,-118.29067,81.449,7127.96,No,No Violation,0,0,0
CAR000116962,SHELL SERVICE STATION,34.20862,-118.60597,59.37,7006.25,No,No Violation,0,0,0
CAR000116996,SHELL SERVICE STATION,33.988603,-118.358016,88.555,9446.68,No,No Violation,0,0,0
CAR000117010,SHELL SERVICE STATION,34.4334,-118.53102,37.666,3590.62,No,No Violation,0,0,0
CAR000117028,SHELL SERVICE STATION,34.00585,-118.10654,93.182,7107.79,No,No Violation,0,0,0
CAR000117101,CHEVRON STATION 91049,34.03447,-118.09095,94.415,7539.79,No,No Violation,0,0,0
CAR000117184,CHEVRON 91319,34.20125,-118.46544,74.752,10916.6,No,No Violation,0,0,0
CAR000117192,CHEVRON 91324,34.03849,-118.55577,14.056,1927.86,No,No Violation,0,0,0
CAR000117267,CITY OF L A SAN FERNANDO DEMO,34.10352,-118.23773,73.255,11378.95,No,No Violation,0,0,0
CAR000117358,CHEVRON 91629,34.06239,-118.13382,93.914,10313.21,No,No Violation,0,0,0
CAR000117499,DEPARTMENT OF TRANSPORTATION,34.419403,-118.561968,,,No,No Violation,0,0,0
CAR000117630,CHEVRON STATION 92445,33.87251,-118.30916,83.727,7432.87,No,No Violation,0,0,0
CAR000117689,CHEVRON STATION 92721,34.10605,-118.06553,82.867,7797.4,No,No Violation,0,0,0
CAR000117887,ARCO FACILITY NO 09513,34.19419,-118.3878,64.37,10135.95,No,No Violation,0,0,0
CAR000117911,ARCO FACILITY NO 09584,34.22675,-118.53607,64.022,7767.43,No,No Violation,0,0,0
CAR000117929,TESORO 63256,33.87714,-118.34431,69.889,9875.18,No,No Violation,0,0,0
CAR000117937,ARCO FACILITY NO 09653,33.83757,-118.36633,45.578,8464.48,No,No Violation,0,0,0
CAR000117978,UNILAB PATHOLOGY ASSOCIATES,34.068521,-118.405646,35.179,9051.58,No,No Violation,0,0,0
CAR000118067,AUDUBON ELEMENTARY SCHOOL,34.199108,-118.161559,66.988,3217.09,No,No Violation,0,0,0
CAR000118190,KRAFT TECH INC,34.28388,-118.42665,91.89,7791.07,No,No Violation,0,0,0
CAR000118232,CHEVRON 93777,33.819744,-118.385279,42.566,7405.19,No,No Violation,0,0,0
CAR000118281,CHEVRON 202019,33.9014,-118.39627,50.097,7779.48,No,No Violation,0,0,0
CAR000118307,CHEVRON 202030,34.04113,-118.04975,94.875,6155.29,No,No Violation,0,0,0
CAR000118711,CHEVRON STATION NO 93583,34.10745,-118.03038,83.357,7706.37,No,No Violation,0,0,0
CAR000118737,CHEVRON 93691,34.038666,-118.377243,59.669,11459.9,No,No Violation,0,0,0
CAR000118794,TEXACO SERVICE STATION,34.17772,-118.31854,42.265,5777.91,No,No Violation,0,0,0
CAR000118802,SHELL SERVICE STATION,33.8948,-118.16275,89.442,11724.3,No,No Violation,0,0,0
CAR000118810,SHELL SERVICE STATION - 135470,34.03068,-118.4208,46.105,11088.07,No,No Violation,0,0,0
CAR000118828,SHELL SERVICE STATION,33.95948,-118.30901,98.723,14150.62,No,No Violation,0,0,0
CAR000118836,SHELL SERVICE STATION,34.040571,-118.171861,97.033,11010.46,No,No Violation,0,0,0
CAR000119057,CHEVRON 95153,34.15394,-118.65292,24.175,2292.17,No,No Violation,0,0,0
CAR000119107,CHEVRON STATION NO 95436,34.4211,-118.58444,39.729,2249.78,No,No Violation,0,0,0
CAR000119149,CHEVRON 95560,34.16098,-118.29997,38.779,6109.52,No,No Violation,0,0,0
CAR000119289,M AND M HOLDING L L C,34.04529,-118.25506,91.227,17455.93,No,No Violation,0,0,0
CAR000119321,HUNTINGTON PARK ELEMENTARY SCHOOL,33.985229,-118.194864,97.876,11855.36,No,No Violation,0,0,0
CAR000119339,HOPE ELEMENTARY SCHOOL,33.969521,-118.209997,97.982,14538.71,No,No Violation,0,0,0
CAR000119347,STANFORD NEW P C,33.948772,-118.218285,98.182,16180.71,No,No Violation,0,0,0
CAR000119354,MADISON ELEMENTARY SCHOOL,33.94639,-118.214704,98.06,15990.7,No,No Violation,0,0,0
CAR000119362,LAUSD--MIDDLETON NEW PC,33.979262,-118.22985,98.559,15545.28,No,No Violation,0,0,0
CAR000119370,ESCUTIA PRIMARY SCHOOL,33.97916,-118.19779,97.788,12185.9,No,No Violation,0,0,0
CAR000119396,CHEVRON 96606,34.170113,-118.16167,62.757,5500.06,No,No Violation,0,0,0
CAR000119453,CLAREMONT VOLKSWAGEN,34.083439,-117.72,76.099,6435.32,No,No Violation,0,0,0
CAR000119529,SHELL SERVICE STATION,34.10618,-118.19971,82.402,9189.34,No,No Violation,0,0,0
CAR000119537,TEXACO SERVICE STATION,33.8161,-118.35102,52.477,6930.87,No,No Violation,0,0,0
CAR000119560,DON BENITO ELEMENTARY SCHOOL,34.171172,-118.071938,49.357,3077.85,No,No Violation,0,0,0
CAR000119867,CHEVRON 97608,33.90615,-118.42101,24.927,4261.59,No,No Violation,0,0,0
CAR000119875,CHEVRON STATION NO 97762,34.15022,-118.098587,59.525,6340.5,No,No Violation,0,0,0
CAR000119883,CHEVRON STATION NO 97774,34.03439,-118.68903,22.148,398.46,No,No Violation,0,0,0
CAR000119909,CHEVRON 97879,33.91638,-118.39611,60.971,6348.25,No,No Violation,0,0,0
CAR000119982,CHEVRON STATION NO 98119,34.13783,-118.18753,68.001,7119.41,No,No Violation,0,0,0
CAR000120105,CHEVRON STATION NO 98442,33.9875,-117.88891,90.142,4287.34,No,No Violation,0,0,0
CAR000120113,CHEVRON 98474,33.69345,-117.98894,37.493,7000.8,No,No Violation,0,0,0
CAR000120121,CHEVRON STATION NO 98574,34.42656,-118.4237,55.391,2018.74,No,No Violation,0,0,0
CAR000120139,CHEVRON STATION NO 98701,33.74303,-118.29232,62.707,5427.96,No,No Violation,0,0,0
CAR000120204,CHEVRON #99266,34.01434,-118.48531,32.707,10300.95,No,No Violation,0,0,0
CAR000120220,CHEVRON STATION NO 99623,34.05273,-118.46964,34.564,7886.2,No,No Violation,0,0,0
CAR000120238,CHEVRON 99693,34.14399,-118.73796,21.735,1237.84,No,No Violation,0,0,0
CAR000120253,CHEVRON 99759,34.2793,-118.50282,59.567,4819.15,No,No Violation,0,0,0
CAR000120550,CALTRANS,34.04006,-118.5777,14.786,1220.54,No,No Violation,0,0,0
CAR000120576,SHELL SERVICE STATION,34.13969,-117.97795,70.91,3438.19,No,No Violation,0,0,0
CAR000120717,HOUSE OF PRINTING,34.02832,-118.265002,93.554,18430.97,No,No Violation,0,0,0
CAR000120758,K V E A   K W H Y,34.161412,-118.283682,39.154,6852.19,No,No Violation,0,0,0
CAR000120899,SHELL SERVICE STATION,33.95815,-118.02388,76.153,5750.55,No,No Violation,0,0,0
CAR000120931,SUN VALLEY REC CENTER,34.218274,-118.370283,74.208,6260.3,No,No Violation,0,0,0
CAR000121020,CHEVRON STATION NO 90817,33.77571,-118.15242,67.275,12203.48,No,No Violation,0,0,0
CAR000121053,CHEVRON STATION NO 90659,34.10511,-118.30927,62.653,12136.06,No,No Violation,0,0,0
CAR000121103,CHEVRON STATION NO 95436,34.4211,-118.58444,39.729,2249.78,No,No Violation,0,0,0
CAR000121137,CHEVRON STATION NO 94524,34.02242,-117.81106,78.886,3061.73,No,No Violation,0,0,0
CAR000121202,CHEVRON STATION NO 94784,34.04146,-118.09199,94.552,7949.45,No,No Violation,0,0,0
CAR000121210,CHEVRON STATION NO 94784,34.04146,-118.09199,94.552,7949.45,No,No Violation,0,0,0
CAR000121228,CHEVRON STATION NO 94784,34.04146,-118.09199,94.552,7949.45,No,No Violation,0,0,0
CAR000121293,CHEVRON STATION NO 95980,34.00647,-118.10945,93.484,7191.54,No,No Violation,0,0,0
CAR000121368,CHEVRON STATION NO 96311,34.13703,-118.36314,35.438,6337.15,No,No Violation,0,0,0
CAR000121376,CHEVRON 95008,34.09799,-118.36533,31.534,8365.96,No,No Violation,0,0,0
CAR000121442,CHEVRON STATION NO 93162,34.03731,-118.14676,95.881,10092.71,No,No Violation,0,0,0
CAR000121566,COSTCO WHOLESALE # 48,34.18099,-118.46616,61.102,9159.81,No,No Violation,0,0,0
CAR000121632,LANCASTER HIGH SCHOOL,34.68937,-118.18819,60.877,2906.13,No,No Violation,0,0,0
CAR000121665,HIGHLAND HIGH SCHOOL,34.59258,-118.1741,61.423,1541.8,No,No Violation,0,0,0
CAR000121673,LITTLEROCK HIGH SCHOOL,34.51773,-117.98055,64.934,257.31,No,No Violation,0,0,0
CAR000121681,PALMDALE HIGH SCHOOL,34.57275,-118.09093,81.726,3222.66,No,No Violation,0,0,0
CAR000121723,DEPT OF TRANSPORTATION,34.147926,-118.467192,,,No,No Violation,0,0,0
CAR000121731,WBR TRANSPORTATION LLC TERMINAL,33.78938,-118.22303,75.66,10937.74,No,No Violation,0,0,0
CAR000121772,TEXACO SERVICE STATION,34.14412,-118.73794,21.743,1221.61,No,No Violation,0,0,0
CAR000121913,STEPHEN RISCHE CABINETS,34.12771,-118.000557,75.049,5024.5,No,No Violation,0,0,0
CAR000121939,CHEVRON STATION NO 92916,33.977346,-118.386988,72.615,7479.66,No,No Violation,0,0,0
CAR000121954,CHEVRON 93037,33.9259,-118.10583,84.812,9184.6,No,No Violation,0,0,0
CAR000121970,CHEVRON STATION NO 93280,33.82694,-118.36866,44.751,7417.1,No,No Violation,0,0,0
CAR000122051,CHEVRON STATION NO 91733,34.06923,-118.02851,92.526,8215.39,No,No Violation,0,0,0
CAR000122085,CHEVRON STATION NO 91925,34.16729,-118.59749,46.049,5108.17,No,No Violation,0,0,0
CAR000122119,SCE SAUGUS SUBSTATION,34.423026,-118.573093,40.106,2764.72,No,No Violation,0,0,0
CAR000122135,SOUTH SEA HOUSE,34.02021,-118.46307,38.291,11325.67,No,No Violation,0,0,0
CAR000122150,ULTRA WALL INC,34.02932,-118.14879,95.98,9214.52,No,No Violation,0,0,0
CAR000122374,CHEVRON STATION NO 95589,33.880061,-118.335305,75.548,9730.09,No,No Violation,0,0,0
CAR000122564,CHEVRON 96788,33.9019,-118.29106,93.884,9231.44,No,No Violation,0,0,0
CAR000122614,CHEVRON 97240,33.94541,-118.36956,85.025,8893.04,No,No Violation,0,0,0
CAR000122689,CHEVRON STATION NO 97811,33.99753,-118.1458,95.545,9441.06,No,No Violation,0,0,0
CAR000122705,CHEVRON STATION NO 95348,34.14479,-118.76156,20.937,1356.67,No,No Violation,0,0,0
CAR000122754,L A DEPT OF WATER AND POWER RS N,33.96192,-118.37534,83.336,8160.21,No,No Violation,0,0,0
CAR000122812,CALTRANS,33.780911,-118.196312,,,No,No Violation,0,0,0
CAR000122838,SHELL SERVICE STATION,34.00585,-118.10654,93.182,7107.79,No,No Violation,0,0,0
CAR000123133,CHEVRON STATION NO 93117,33.83197,-118.23948,89.949,5451.96,No,No Violation,0,0,0
CAR000123141,CHEVRON 93100,34.06365,-118.44863,34.71,6884.67,No,No Violation,0,0,0
CAR000123182,CHEVRON STATION NO 93050,34.06494,-118.46979,34.924,6263.1,No,No Violation,0,0,0
CAR000123216,CHEVRON STATION NO 92980,33.94904,-118.09038,87.25,7453.87,No,No Violation,0,0,0
CAR000123299,CHEVRON 94177,34.25725,-118.58896,57.177,4044.87,No,No Violation,0,0,0
CAR000123323,PENSKE JAGUAR,34.07257,-117.90612,81.443,6598.16,No,No Violation,0,0,0
CAR000123331,CHEVRON STATION NO 94031,33.90204,-118.11274,84.312,10447.7,No,No Violation,0,0,0
CAR000123372,CHEVRON STATION NO 206882,34.070218,-117.978979,93.759,8816.78,No,No Violation,0,0,0
CAR000123406,CHEVRON 209725,33.80386,-118.16769,73.267,11081.07,No,No Violation,0,0,0
CAR000123448,CHEVRON STATION NO 90561,34.01319,-118.41741,50.574,9561.21,No,No Violation,0,0,0
CAR000123562,FORMER SUNBURST CLEANERS,34.04866,-117.94701,91.312,8010.82,No,No Violation,0,0,0
CAR000123570,VALENTINE CONSTRUCTION INC,33.93933,-118.08182,87.351,7933.02,No,No Violation,0,0,0
CAR000123612,SHELL SERVICE STATION,33.96015,-118.24745,98.867,17226.87,No,No Violation,0,0,0
CAR000123620,TEXACO SERVICE STATION,33.87986,-118.14263,81.38,10445.26,No,No Violation,0,0,0
CAR000123638,SHELL SERVICE STATION,34.02739,-118.48162,32.866,9256.13,No,No Violation,0,0,0
CAR000123695,TUNEUP MASTERS NO 48,33.950152,-118.39633,71.379,6765.11,No,No Violation,0,0,0
CAR000123729,GOODRICH CORPORATION,33.99329,-117.83953,83.24,3062.04,No,No Violation,0,0,0
CAR000123737,SHELL SERVICE STATION,33.98158,-117.97296,75.796,2910.48,No,No Violation,0,0,0
CAR000123778,CHEVRON #92894,34.008826,-118.413903,51.927,8955.65,No,No Violation,0,0,0
CAR000123828,CHEVRON 92766,34.17244,-118.46615,54.41,8076.53,No,No Violation,0,0,0
CAR000123919,CALITONE PAINTS CORPORATION,33.93827,-118.2579,98.913,14884.54,No,No Violation,0,0,0
CAR000123950,HIGHLAND HALL WALDORF SCHOOL,34.24665,-118.50568,67.502,7609.65,No,No Violation,0,0,0
CAR000124123,SHELL SERVICE STATION,33.97471,-118.26494,99.119,17711.44,No,No Violation,0,0,0
CAR000124131,SHELL SERVICE STATION,33.9519,-118.18315,95.631,13893.03,No,No Violation,0,0,0
CAR000124164,TEXACO SERVICE STATION,34.03443,-118.68478,21.793,410.25,No,No Violation,0,0,0
CAR000124172,SANTEE EDUCATION COMPLEX,34.029335,-118.261671,93.42,18011.99,No,No Violation,0,0,0
CAR000124198,LAUSD--PARK AVE. ELEM,33.96015,-118.17429,94.732,12520.05,No,No Violation,0,0,0
CAR000124214,VERDUGO HILLS HIGH SCHOOL,34.26012,-118.29793,39.474,1873.83,No,No Violation,0,0,0
CAR000124321,ROOSEVELT SCHOOL,34.151366,-118.157232,64.905,6575.41,No,No Violation,0,0,0
CAR000124446,S C E EAGLE ROCK MESA 220 K V T L,34.191181,-118.105691,59.032,3309.22,No,No Violation,0,0,0
CAR000124479,HENRY A TICAS DBA TICAS TRUCKING,34.10329,-117.95047,88.335,6108.81,No,No Violation,0,0,0
CAR000124511,HARBOR NORTH YARD,33.95925,-118.23743,98.607,16731.51,No,No Violation,0,0,0
CAR000124552,SHELL SERVICE STATION,34.07797,-118.46977,34.078,4882.59,No,No Violation,0,0,0
CAR000124560,SHELL SERVICE STATION,33.9019,-118.30075,92.427,9662.25,No,No Violation,0,0,0
CAR000124578,SHELL SERVICE STATION,34.08385,-118.22245,87.368,11426.41,No,No Violation,0,0,0
CAR000124594,ACCELERATED CHARTER SCHOOL,34.01115,-118.27314,95.044,16543.89,No,No Violation,0,0,0
CAR000124602,LAUSD-BELLINGHAM PRIMARY CENTER,34.19296,-118.39872,66.008,10852.47,No,No Violation,0,0,0
CAR000124610,COUGHLIN ELEMENTARY SCHOOL,34.27035,-118.4024,92.459,6118.53,No,No Violation,0,0,0
CAR000124628,HOLLYWOOD PRIMARY CENTER,34.091013,-118.319051,65.277,16151.89,No,No Violation,0,0,0
CAR000124636,LEXINGTON PRIMARY CENTER,34.09346,-118.28837,76.978,16958.51,No,No Violation,0,0,0
CAR000124644,GOLDENWEST LUBRICANTS INC,34.060755,-117.787756,,,No,No Violation,0,0,0
CAR000124651,TERRY LUMBER,34.22869,-118.53235,63.468,7631.75,No,No Violation,0,0,0
CAR000124727,SHELL SERVICE STATION,34.19375,-118.60631,55.635,7380.94,No,No Violation,0,0,0
CAR000124818,SHELL SERVICE STATION,34.62506,-118.227494,,,No,No Violation,0,0,0
CAR000124826,SHELL SERVICE STATION,33.74334,-118.29857,60.732,5246.47,No,No Violation,0,0,0
CAR000124834,SHELL SERVICE STATION,34.18668,-118.43158,62.175,11800.88,No,No Violation,0,0,0
CAR000124925,CHEVRON 207669,34.01073,-118.28275,95.95,17172.94,No,No Violation,0,0,0
CAR000124941,CHEVRON 202035,34.13434,-118.00082,71.199,4353.22,No,No Violation,0,0,0
CAR000124966,CHEVRON STATION NO 205671,34.55856,-118.04521,82.12,2851.56,No,No Violation,0,0,0
CAR000125088,CHEVRON STATION NO 98649,33.749006,-118.32492,55.91,4817.7,No,No Violation,0,0,0
CAR000125096,STITCH FACTORY,33.91341,-118.27495,97.704,10743.21,No,No Violation,0,0,0
CAR000125229,CHEVRON STATION NO 92149,33.91719,-118.07304,86.097,7543.3,No,No Violation,0,0,0
CAR000125336,CHEVRON STATION NO 91175,33.99961,-117.84507,84.452,3501.03,No,No Violation,0,0,0
CAR000125401,CHEVRON 207667,33.89599,-118.22486,97.871,10045.28,No,No Violation,0,0,0
CAR000125500,CHEVRON 206907,33.94545,-118.34447,94.02,11383.65,No,No Violation,0,0,0
CAR000125534,GARZA PRIMARY CENTER,34.02498,-118.21841,95.137,11764.57,No,No Violation,0,0,0
CAR000125666,SHELL SERVICE STATION,34.14508,-118.78144,20.072,1601.93,No,No Violation,0,0,0
CAR000125781,SHELL SERVICE STATION,34.4929,-118.1988,23.848,225.21,No,No Violation,0,0,0
CAR000125807,SHELL SERVICE STATION,33.87344,-118.08234,78.972,8900.44,No,No Violation,0,0,0
CAR000125815,SHELL SERVICE STATION,34.42408,-118.42358,55.313,2092.55,No,No Violation,0,0,0
CAR000125823,SHELL SERVICE STATION,34.490086,-118.618388,55.01,1001.6,No,No Violation,0,0,0
CAR000125831,SHELL SERVICE STATION,33.91642,-118.29112,96.574,11043.73,No,No Violation,0,0,0
CAR000125849,SHELL SERVICE STATION,34.27235,-118.5022,58.516,5174.56,No,No Violation,0,0,0
CAR000125856,SHELL SERVICE STATION,34.0351,-117.97507,92.73,6484.75,No,No Violation,0,0,0
CAR000125864,SHELL SERVICE STATION,33.83229,-118.09924,56.554,6960.74,No,No Violation,0,0,0
CAR000125872,TEXACO SERVICE STATION,34.37826,-118.5622,45.557,2499.76,No,No Violation,0,0,0
CAR000125880,SHELL SERVICE STATION,33.97535,-118.1239,91.184,8158.47,No,No Violation,0,0,0
CAR000125898,SHELL SERVICE STATION,34.02576,-117.74893,83.618,5324.4,No,No Violation,0,0,0
CAR000125906,SHELL SERVICE STATION - 136123,34.035787,-118.038402,94.279,5135.58,No,No Violation,0,0,0
CAR000125955,B O C EDWARDS HYDROMATIX,33.93933,-118.08182,87.351,7933.02,No,No Violation,0,0,0
CAR000126235,SHELL SERVICE STATION,33.9039,-118.19395,96.198,12112.69,No,No Violation,0,0,0
CAR000126243,SHELL SERVICE STATION,33.97473,-118.23059,98.528,16154.03,No,No Violation,0,0,0
CAR000126250,SHELL SERVICE STATION - 135438,33.93093,-118.36097,88.684,9307.57,No,No Violation,0,0,0
CAR000126268,SHELL SERVICE STATION,33.807264,-118.189492,,,No,No Violation,0,0,0
CAR000126276,SHELL SERVICE STATION - 135454,33.874404,-118.202802,93.927,9517.93,No,No Violation,0,0,0
CAR000126284,SHELL SERVICE STATION,33.7826,-118.19803,81.54,10350.38,No,No Violation,0,0,0
CAR000126292,SHELL SERVICE STATION,34.00338,-118.28273,96.911,16736.3,No,No Violation,0,0,0
CAR000126300,SHELL SERVICE STATION,34.00389,-118.252425,95.507,14555,No,No Violation,0,0,0
CAR000126318,SHELL SERVICE STATION,34.06339,-118.44827,34.649,6897.76,No,No Violation,0,0,0
CAR000126326,SHELL SERVICE STATION,34.0469,-118.30904,88.903,20905.63,No,No Violation,0,0,0
CAR000126334,SHELL SERVICE STATION,34.04127,-118.3533,71.997,12886.52,No,No Violation,0,0,0
CAR000126342,SHELL SERVICE STATION,33.9887,-118.33091,97.175,12558.01,No,No Violation,0,0,0
